Match_Number,Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
37,1,11,3,Jaydev Unadkat,Naman Dhir,Romario Shepherd,4,0,,,,,115,5
37,1,11,4,Jaydev Unadkat,Naman Dhir,Romario Shepherd,2,0,,,,,117,5
37,1,11,5,Jaydev Unadkat,Naman Dhir,Romario Shepherd,1,0,,,,,118,5
37,1,11,6,Jaydev Unadkat,Romario Shepherd,Naman Dhir,0,0,,,,,118,5
37,1,12,1,Jaydev Unadkat,Naman Dhir,Romario Shepherd,2,0,,,,,120,5
37,1,12,2,Jaydev Unadkat,Naman Dhir,Romario Shepherd,6,0,,,,,126,5
37,1,12,3,Jaydev Unadkat,Naman Dhir,Romario Shepherd,1,0,,,,,127,5
37,1,12,4,Jaydev Unadkat,Romario Shepherd,Naman Dhir,0,0,,,,,127,5
37,1,12,5,Jaydev Unadkat,Romario Shepherd,Naman Dhir,0,0,,,,,127,5
37,1,12,6,Jaydev Unadkat,Romario Shepherd,Naman Dhir,2,0,,,,,129,5
37,1,13,1,Mayank Markande,Naman Dhir,Romario Shepherd,0,0,,,,,129,5
37,1,13,2,Mayank Markande,Naman Dhir,Romario Shepherd,0,0,,,,,129,5
37,1,13,3,Mayank Markande,Naman Dhir,Romario Shepherd,0,0,,,,,129,5
37,1,13,4,Mayank Markande,Naman Dhir,Romario Shepherd,6,0,,,,,135,5
37,1,13,5,Mayank Markande,Naman Dhir,Romario Shepherd,1,0,,,,,136,5
37,1,13,6,Mayank Markande,Romario Shepherd,Naman Dhir,0,0,,,,,136,5
37,1,14,1,Nitish Reddy,Naman Dhir,Romario Shepherd,6,0,,,,,142,5
37,1,14,2,Nitish Reddy,Naman Dhir,Romario Shepherd,1,0,,,,,143,5
37,1,14,3,Nitish Reddy,Romario Shepherd,Naman Dhir,0,0,,,,,143,5
37,1,14,4,Nitish Reddy,Romario Shepherd,Naman Dhir,0,0,,,,,143,5
37,1,14,5,Nitish Reddy,Romario Shepherd,Naman Dhir,2,0,,,,,145,5
37,1,14,6,Nitish Reddy,Romario Shepherd,Naman Dhir,1,0,,,,,146,5
37,1,15,1,Nitish Reddy,Romario Shepherd,Naman Dhir,0,0,,bowled,Romario Shepherd,Pat Cummins,146,6
37,1,15,2,Nitish Reddy,Tim David,Naman Dhir,0,0,,,,,146,6
37,1,15,3,Nitish Reddy,Tim David,Naman Dhir,1,0,,,,,147,6
37,1,15,4,Nitish Reddy,Naman Dhir,Tim David,2,0,,,,,149,6
37,1,15,5,Nitish Reddy,Naman Dhir,Tim David,0,0,,,,,149,6
37,1,15,6,Nitish Reddy,Naman Dhir,Tim David,3,0,,,,,152,6
37,1,16,1,Pat Cummins,Naman Dhir,Tim David,1,0,,,,,153,6
37,1,16,2,Pat Cummins,Tim David,Naman Dhir,1,0,,,,,154,6
37,1,16,3,Pat Cummins,Naman Dhir,Tim David,0,0,,bowled,Naman Dhir,Heinrich Klaasen,154,7
37,1,17,1,Mayank Markande,Tim David,Naman Dhir,0,0,,,,,154,7
37,1,17,2,Mayank Markande,Tim David,Naman Dhir,1,0,,,,,155,7
37,1,17,3,Mayank Markande,Naman Dhir,Tim David,2,0,,,,,157,7
37,1,17,4,Mayank Markande,Naman Dhir,Tim David,1,0,,,,,158,7
37,1,17,5,Mayank Markande,Tim David,Naman Dhir,1,0,,,,,159,7
37,1,17,6,Mayank Markande,Naman Dhir,Tim David,0,0,,,,,159,7
37,1,18,1,Jaydev Unadkat,Tim David,Naman Dhir,0,0,,,,,159,7
37,1,18,2,Jaydev Unadkat,Tim David,Naman Dhir,3,0,,,,,162,7
37,1,18,3,Jaydev Unadkat,Naman Dhir,Tim David,0,0,,caught,Naman Dhir,Travis Head,162,8
37,1,19,1,Jaydev Unadkat,Tim David,Naman Dhir,3,0,,,,,165,8
37,1,19,2,Jaydev Unadkat,Naman Dhir,Tim David,1,0,,,,,166,8
37,1,19,3,Jaydev Unadkat,Tim David,Naman Dhir,3,0,,,,,169,8
37,1,19,4,Jaydev Unadkat,Naman Dhir,Tim David,1,0,,,,,170,8
37,1,19,5,Jaydev Unadkat,Tim David,Naman Dhir,4,0,,,,,174,8
37,1,19,6,Jaydev Unadkat,Tim David,Naman Dhir,0,0,,,,,174,8
37,2,0,1,Jasprit Bumrah,Travis Head,Abhishek Sharma,1,0,,,,,1,0
37,2,0,2,Jasprit Bumrah,Abhishek Sharma,Travis Head,0,0,,,,,1,0
37,2,0,3,Jasprit Bumrah,Abhishek Sharma,Travis Head,0,0,,,,,1,0
37,2,0,4,Jasprit Bumrah,Abhishek Sharma,Travis Head,2,0,,,,,3,0
37,2,0,5,Jasprit Bumrah,Abhishek Sharma,Travis Head,1,0,,,,,4,0
37,2,0,6,Jasprit Bumrah,Travis Head,Abhishek Sharma,4,0,,,,,8,0
37,2,1,1,Hardik Pandya,Abhishek Sharma,Travis Head,0,0,,,,,8,0
37,2,1,2,Hardik Pandya,Abhishek Sharma,Travis Head,1,0,,,,,9,0
37,2,1,3,Hardik Pandya,Travis Head,Abhishek Sharma,2,0,,,,,11,0
37,2,1,4,Hardik Pandya,Travis Head,Abhishek Sharma,2,0,,,,,13,0
37,2,1,5,Hardik Pandya,Travis Head,Abhishek Sharma,0,0,,,,,13,0
37,2,1,6,Hardik Pandya,Travis Head,Abhishek Sharma,0,0,,,,,13,0
37,2,2,1,Gerald Coetzee,Abhishek Sharma,Travis Head,0,0,,,,,13,0
37,2,2,2,Gerald Coetzee,Abhishek Sharma,Travis Head,0,0,,,,,13,0
37,2,2,3,Gerald Coetzee,Abhishek Sharma,Travis Head,0,0,,,,,13,0
37,2,2,4,Gerald Coetzee,Abhishek Sharma,Travis Head,4,0,,,,,17,0
37,2,2,5,Gerald Coetzee,Abhishek Sharma,Travis Head,1,0,,,,,18,0
37,2,2,6,Gerald Coetzee,Travis Head,Abhishek Sharma,3,0,,,,,21,0
37,2,3,1,Akash Madhwal,Travis Head,Abhishek Sharma,0,0,,,,,21,0
37,2,3,2,Akash Madhwal,Travis Head,Abhishek Sharma,0,0,,,,,21,0
37,2,3,3,Akash Madhwal,Travis Head,Abhishek Sharma,0,0,,,,,21,0
37,2,3,4,Akash Madhwal,Travis Head,Abhishek Sharma,0,0,,caught,Travis Head,Naman Dhir,21,1
37,2,3,5,Akash Madhwal,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,21,1
37,2,3,6,Akash Madhwal,Heinrich Klaasen,Abhishek Sharma,3,0,,,,,24,1
37,2,4,1,Hardik Pandya,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,25,1
37,2,4,2,Hardik Pandya,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,27,1
37,2,4,3,Hardik Pandya,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,29,1
37,2,4,4,Hardik Pandya,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,30,1
37,2,4,5,Hardik Pandya,Heinrich Klaasen,Abhishek Sharma,2,0,,,,,32,1
37,2,4,6,Hardik Pandya,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,32,1
37,2,5,1,Gerald Coetzee,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,32,1
37,2,5,2,Gerald Coetzee,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,33,1
37,2,5,3,Gerald Coetzee,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,37,1
37,2,5,4,Gerald Coetzee,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,37,1
37,2,5,5,Gerald Coetzee,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,37,1
37,2,5,6,Gerald Coetzee,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,41,1
37,2,6,1,Jasprit Bumrah,Abhishek Sharma,Heinrich Klaasen,0,1,legbye,,,,42,1
37,2,6,2,Jasprit Bumrah,Abhishek Sharma,Heinrich Klaasen,6,0,,,,,48,1
37,2,6,3,Jasprit Bumrah,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,48,1
37,2,6,4,Jasprit Bumrah,Abhishek Sharma,Heinrich Klaasen,4,0,,,,,52,1
37,2,6,5,Jasprit Bumrah,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,53,1
37,2,6,6,Jasprit Bumrah,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,53,1
37,2,7,1,Gerald Coetzee,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,53,1
37,2,7,2,Gerald Coetzee,Abhishek Sharma,Heinrich Klaasen,0,0,,caught,Abhishek Sharma,Romario Shepherd,53,2
37,2,7,3,Gerald Coetzee,Nitish Reddy,Heinrich Klaasen,1,0,,,,,54,2
37,2,7,4,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,0,0,,,,,54,2
37,2,7,5,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,2,0,,,,,56,2
37,2,7,6,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,4,0,,,,,60,2
37,2,8,1,Gerald Coetzee,Nitish Reddy,Heinrich Klaasen,3,0,,,,,63,2
37,2,8,2,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,0,0,,,,,63,2
37,2,8,3,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,2,0,,,,,65,2
37,2,8,4,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,0,0,,,,,65,2
37,2,8,5,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,3,0,,,,,68,2
37,2,8,6,Gerald Coetzee,Nitish Reddy,Heinrich Klaasen,3,0,,,,,71,2
37,2,9,1,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,,,,71,2
37,2,9,2,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,,,,71,2
37,2,9,3,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,1,0,,,,,72,2
37,2,9,4,Piyush Chawla,Heinrich Klaasen,Nitish Reddy,0,1,noball,,,,73,2
37,2,9,4,Piyush Chawla,Heinrich Klaasen,Nitish Reddy,0,0,,,,,73,2
37,2,9,5,Piyush Chawla,Heinrich Klaasen,Nitish Reddy,0,0,,,,,73,2
37,2,9,6,Piyush Chawla,Heinrich Klaasen,Nitish Reddy,0,0,,,,,73,2
37,2,10,1,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,0,0,,,,,73,2
37,2,10,2,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,3,0,,,,,76,2
37,2,10,3,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,0,,,,,76,2
37,2,10,4,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,1,legbye,,,,77,2
37,2,10,5,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,0,,,,,77,2
37,2,10,6,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,1,0,,,,,78,2
37,2,11,1,Romario Shepherd,Heinrich Klaasen,Nitish Reddy,0,0,,,,,78,2
37,2,11,2,Romario Shepherd,Heinrich Klaasen,Nitish Reddy,2,0,,,,,80,2
37,2,11,3,Romario Shepherd,Heinrich Klaasen,Nitish Reddy,1,0,,,,,81,2
37,2,11,4,Romario Shepherd,Nitish Reddy,Heinrich Klaasen,1,0,,,,,82,2
37,2,11,5,Romario Shepherd,Heinrich Klaasen,Nitish Reddy,4,0,,,,,86,2
37,2,11,6,Romario Shepherd,Heinrich Klaasen,Nitish Reddy,0,0,,,,,86,2
37,2,12,1,Akash Madhwal,Nitish Reddy,Heinrich Klaasen,0,0,,,,,86,2
37,2,12,2,Akash Madhwal,Nitish Reddy,Heinrich Klaasen,0,0,,,,,86,2
37,2,12,3,Akash Madhwal,Nitish Reddy,Heinrich Klaasen,1,0,,,,,87,2
37,2,12,4,Akash Madhwal,Heinrich Klaasen,Nitish Reddy,0,0,,,,,87,2
37,2,12,5,Akash Madhwal,Heinrich Klaasen,Nitish Reddy,1,0,,,,,88,2
37,2,12,6,Akash Madhwal,Nitish Reddy,Heinrich Klaasen,6,0,,,,,94,2
37,2,13,1,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,1,0,,,,,95,2
37,2,13,2,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,0,1,bye,,,,96,2
37,2,13,3,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,6,0,,,,,102,2
37,2,13,4,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,0,1,bye,,,,103,2
37,2,13,5,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,1,0,,,,,104,2
37,2,13,6,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,3,0,,,,,107,2
37,2,14,1,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,1,0,,,,,108,2
37,2,14,2,Gerald Coetzee,Nitish Reddy,Heinrich Klaasen,4,0,,,,,112,2
37,2,14,3,Gerald Coetzee,Nitish Reddy,Heinrich Klaasen,1,0,,,,,113,2
37,2,14,4,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,0,0,,,,,113,2
37,2,14,5,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,0,0,,,,,113,2
37,2,14,6,Gerald Coetzee,Heinrich Klaasen,Nitish Reddy,2,0,,,,,115,2
37,2,15,1,Hardik Pandya,Nitish Reddy,Heinrich Klaasen,1,0,,,,,116,2
37,2,15,2,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,4,0,,,,,120,2
37,2,15,3,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,0,,,,,120,2
37,2,15,4,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,0,,,,,120,2
37,2,15,5,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,0,0,,,,,120,2
37,2,15,6,Hardik Pandya,Heinrich Klaasen,Nitish Reddy,2,0,,,,,122,2
37,2,16,1,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,,,,122,2
37,2,16,2,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,,,,122,2
37,2,16,3,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,2,0,,,,,124,2
37,2,16,4,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,,,,124,2
37,2,16,5,Piyush Chawla,Nitish Reddy,Heinrich Klaasen,0,0,,caught,Nitish Reddy,Romario Shepherd,124,3
37,2,16,6,Piyush Chawla,Abdul Samad,Heinrich Klaasen,0,0,,,,,124,3
37,2,17,1,Romario Shepherd,Heinrich Klaasen,Abdul Samad,0,0,,,,,124,3
37,2,17,2,Romario Shepherd,Heinrich Klaasen,Abdul Samad,0,0,,,,,124,3
37,2,17,3,Romario Shepherd,Heinrich Klaasen,Abdul Samad,0,1,legbye,,,,125,3
37,2,17,4,Romario Shepherd,Heinrich Klaasen,Abdul Samad,1,0,,,,,126,3
37,2,17,5,Romario Shepherd,Abdul Samad,Heinrich Klaasen,0,1,legbye,,,,127,3
37,2,17,6,Romario Shepherd,Abdul Samad,Heinrich Klaasen,0,0,,caught,Abdul Samad,Hardik Pandya,127,4
37,2,18,1,Akash Madhwal,Heinrich Klaasen,Shahbaz Ahmed,0,0,,,,,127,4
37,2,18,2,Akash Madhwal,Heinrich Klaasen,Shahbaz Ahmed,1,0,,,,,128,4
37,2,18,3,Akash Madhwal,Shahbaz Ahmed,Heinrich Klaasen,1,0,,,,,129,4
37,2,18,4,Akash Madhwal,Heinrich Klaasen,Shahbaz Ahmed,6,0,,,,,135,4
37,2,18,5,Akash Madhwal,Heinrich Klaasen,Shahbaz Ahmed,3,0,,,,,138,4
37,2,18,6,Akash Madhwal,Shahbaz Ahmed,Heinrich Klaasen,3,0,,,,,141,4
37,2,19,1,Romario Shepherd,Shahbaz Ahmed,Heinrich Klaasen,1,0,,,,,142,4
37,2,19,2,Romario Shepherd,Heinrich Klaasen,Shahbaz Ahmed,0,0,,lbw,Heinrich Klaasen,Rohit Sharma,142,5
37,2,19,3,Romario Shepherd,Pat Cummins,Shahbaz Ahmed,2,0,,,,,144,5
37,2,19,4,Romario Shepherd,Pat Cummins,Shahbaz Ahmed,0,0,,,,,144,5
37,2,19,5,Romario Shepherd,Pat Cummins,Shahbaz Ahmed,2,0,,,,,146,5
37,2,19,6,Romario Shepherd,Pat Cummins,Shahbaz Ahmed,4,0,,,,,150,5
38,1,0,1,Hardik Pandya,Ruturaj Gaikwad,Rachin Ravindra,0,0,,lbw,Ruturaj Gaikwad,Tim David,0,1
38,1,0,2,Hardik Pandya,Shivam Dube,Rachin Ravindra,0,0,,,,,0,1
38,1,0,3,Hardik Pandya,Shivam Dube,Rachin Ravindra,3,0,,,,,3,1
38,1,0,4,Hardik Pandya,Rachin Ravindra,Shivam Dube,0,0,,,,,3,1
38,1,0,5,Hardik Pandya,Rachin Ravindra,Shivam Dube,0,0,,caught,Rachin Ravindra,Tilak Varma,3,2
38,1,0,6,Hardik Pandya,Ravindra Jadeja,Shivam Dube,0,0,,,,,3,2
38,1,1,1,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,1,0,,,,,4,2
38,1,1,2,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,2,0,,,,,6,2
38,1,1,3,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,4,0,,,,,10,2
38,1,1,4,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,2,0,,,,,12,2
38,1,1,5,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,0,1,bye,,,,13,2
38,1,1,6,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,1,0,,,,,14,2
38,1,2,1,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,0,0,,,,,14,2
38,1,2,2,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,3,0,,,,,17,2
38,1,2,3,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,17,2
38,1,2,4,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,4,0,,,,,21,2
38,1,2,5,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,21,2
38,1,2,6,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,3,0,,,,,24,2
38,1,3,1,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,6,0,,,,,30,2
38,1,3,2,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,0,0,,,,,30,2
38,1,3,3,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,1,0,,,,,31,2
38,1,3,4,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,1,0,,,,,32,2
38,1,3,5,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,0,0,,,,,32,2
38,1,3,6,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,3,0,,,,,35,2
38,1,4,1,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,6,0,,,,,41,2
38,1,4,2,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,0,0,,,,,41,2
38,1,4,3,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,2,0,,,,,43,2
38,1,4,4,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,2,0,,,,,45,2
38,1,4,5,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,1,0,,,,,46,2
38,1,4,6,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,3,0,,,,,49,2
38,1,5,1,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,0,0,,,,,49,2
38,1,5,2,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,0,1,noball,,,,50,2
38,1,5,2,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,4,0,,,,,54,2
38,1,5,3,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,4,0,,,,,58,2
38,1,5,4,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,0,0,,,,,58,2
38,1,5,5,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,1,0,,,,,59,2
38,1,5,6,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,0,0,,,,,59,2
38,1,6,1,Piyush Chawla,Ravindra Jadeja,Shivam Dube,2,0,,,,,61,2
38,1,6,2,Piyush Chawla,Ravindra Jadeja,Shivam Dube,1,0,,,,,62,2
38,1,6,3,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,0,,,,,62,2
38,1,6,4,Piyush Chawla,Shivam Dube,Ravindra Jadeja,2,0,,,,,64,2
38,1,6,5,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,0,,,,,64,2
38,1,6,6,Piyush Chawla,Shivam Dube,Ravindra Jadeja,1,0,,,,,65,2
38,1,7,1,Romario Shepherd,Shivam Dube,Ravindra Jadeja,0,0,,,,,65,2
38,1,7,2,Romario Shepherd,Shivam Dube,Ravindra Jadeja,0,0,,,,,65,2
38,1,7,3,Romario Shepherd,Shivam Dube,Ravindra Jadeja,2,0,,,,,67,2
38,1,7,4,Romario Shepherd,Shivam Dube,Ravindra Jadeja,4,0,,,,,71,2
38,1,7,5,Romario Shepherd,Shivam Dube,Ravindra Jadeja,2,0,,,,,73,2
38,1,7,6,Romario Shepherd,Shivam Dube,Ravindra Jadeja,0,0,,,,,73,2
38,1,8,1,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,1,0,,,,,74,2
38,1,8,2,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,74,2
38,1,8,3,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,6,0,,,,,80,2
38,1,8,4,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,80,2
38,1,8,5,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,80,2
38,1,8,6,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,0,0,,,,,80,2
38,1,9,1,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,2,0,,,,,82,2
38,1,9,2,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,0,0,,,,,82,2
38,1,9,3,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,1,0,,,,,83,2
38,1,9,4,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,0,0,,,,,83,2
38,1,9,5,Gerald Coetzee,Shivam Dube,Ravindra Jadeja,1,0,,,,,84,2
38,1,9,6,Gerald Coetzee,Ravindra Jadeja,Shivam Dube,1,0,,,,,85,2
38,1,10,1,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,6,0,,,,,91,2
38,1,10,2,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,4,0,,,,,95,2
38,1,10,3,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,1,0,,,,,96,2
38,1,10,4,Jasprit Bumrah,Shivam Dube,Ravindra Jadeja,1,0,,,,,97,2
38,1,10,5,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,0,0,,,,,97,2
38,1,10,6,Jasprit Bumrah,Ravindra Jadeja,Shivam Dube,0,0,,,,,97,2
38,1,11,1,Piyush Chawla,Shivam Dube,Ravindra Jadeja,2,0,,,,,99,2
38,1,11,2,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,0,,,,,99,2
38,1,11,3,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,0,,,,,99,2
38,1,11,4,Piyush Chawla,Shivam Dube,Ravindra Jadeja,2,0,,,,,101,2
38,1,11,5,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,1,noball,,,,102,2
38,1,11,5,Piyush Chawla,Shivam Dube,Ravindra Jadeja,0,0,,bowled,Shivam Dube,Naman Dhir,102,3
38,1,11,6,Piyush Chawla,MS Dhoni,Ravindra Jadeja,4,0,,,,,106,3
38,1,12,1,Jasprit Bumrah,Ravindra Jadeja,MS Dhoni,1,0,,,,,107,3
38,1,12,2,Jasprit Bumrah,MS Dhoni,Ravindra Jadeja,1,0,,,,,108,3
38,1,12,3,Jasprit Bumrah,Ravindra Jadeja,MS Dhoni,2,0,,,,,110,3
38,1,12,4,Jasprit Bumrah,Ravindra Jadeja,MS Dhoni,2,0,,,,,112,3
38,1,12,5,Jasprit Bumrah,Ravindra Jadeja,MS Dhoni,1,0,,,,,113,3
38,1,12,6,Jasprit Bumrah,MS Dhoni,Ravindra Jadeja,1,0,,,,,114,3
38,1,13,1,Romario Shepherd,MS Dhoni,Ravindra Jadeja,6,0,,,,,120,3
38,1,13,2,Romario Shepherd,MS Dhoni,Ravindra Jadeja,0,0,,run out,MS Dhoni,Tilak Varma,120,4
38,1,13,3,Romario Shepherd,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,121,4
38,1,13,4,Romario Shepherd,Ravindra Jadeja,Sameer Rizvi,1,0,,,,,122,4
38,1,13,5,Romario Shepherd,Sameer Rizvi,Ravindra Jadeja,0,0,,bowled,Sameer Rizvi,Tim David,122,5
38,1,13,6,Romario Shepherd,Moeen Ali,Ravindra Jadeja,4,0,,,,,126,5
38,1,14,1,Piyush Chawla,Ravindra Jadeja,Moeen Ali,1,0,,,,,127,5
38,1,14,2,Piyush Chawla,Moeen Ali,Ravindra Jadeja,0,0,,,,,127,5
38,1,14,3,Piyush Chawla,Moeen Ali,Ravindra Jadeja,1,0,,,,,128,5
38,1,14,4,Piyush Chawla,Ravindra Jadeja,Moeen Ali,1,0,,,,,129,5
38,1,14,5,Piyush Chawla,Moeen Ali,Ravindra Jadeja,6,0,,,,,135,5
38,1,14,6,Piyush Chawla,Moeen Ali,Ravindra Jadeja,2,0,,,,,137,5
38,1,15,1,Hardik Pandya,Ravindra Jadeja,Moeen Ali,4,0,,,,,141,5
38,1,15,2,Hardik Pandya,Ravindra Jadeja,Moeen Ali,0,0,,,,,141,5
38,1,15,3,Hardik Pandya,Ravindra Jadeja,Moeen Ali,0,0,,,,,141,5
38,1,15,4,Hardik Pandya,Ravindra Jadeja,Moeen Ali,0,0,,,,,141,5
38,1,15,5,Hardik Pandya,Ravindra Jadeja,Moeen Ali,6,0,,,,,147,5
38,1,15,6,Hardik Pandya,Ravindra Jadeja,Moeen Ali,0,0,,bowled,Ravindra Jadeja,Romario Shepherd,147,6
38,1,16,1,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,,,,147,6
38,1,16,2,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,,,,147,6
38,1,16,3,Piyush Chawla,Moeen Ali,Mitchell Santner,3,0,,,,,150,6
38,1,16,4,Piyush Chawla,Mitchell Santner,Moeen Ali,2,0,,,,,152,6
38,1,16,5,Piyush Chawla,Mitchell Santner,Moeen Ali,1,0,,,,,153,6
38,1,16,6,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,,,,153,6
38,1,17,1,Gerald Coetzee,Mitchell Santner,Moeen Ali,4,0,,,,,157,6
38,1,17,2,Gerald Coetzee,Mitchell Santner,Moeen Ali,0,0,,,,,157,6
38,1,17,3,Gerald Coetzee,Mitchell Santner,Moeen Ali,6,0,,,,,163,6
38,1,17,4,Gerald Coetzee,Mitchell Santner,Moeen Ali,1,0,,,,,164,6
38,1,17,5,Gerald Coetzee,Moeen Ali,Mitchell Santner,0,0,,,,,164,6
38,1,17,6,Gerald Coetzee,Moeen Ali,Mitchell Santner,2,0,,,,,166,6
38,1,18,1,Piyush Chawla,Mitchell Santner,Moeen Ali,1,0,,,,,167,6
38,1,18,2,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,,,,167,6
38,1,18,3,Piyush Chawla,Moeen Ali,Mitchell Santner,2,0,,,,,169,6
38,1,18,4,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,,,,169,6
38,1,18,5,Piyush Chawla,Moeen Ali,Mitchell Santner,0,0,,lbw,Moeen Ali,Tim David,169,7
38,1,19,1,Akash Madhwal,Mitchell Santner,Moeen Ali,6,0,,,,,175,7
